firm,year,overall_rating,work_life_balance,culture_values,career_opp,comp_benefits,senior_mgmt
University-College-London-Hospitals,2021,4.0,3.7,4.2,3.7,3.8,3.7
University-Hospitals-of-Leicester,2015,3.0,1.5,2.0,3.0,2.5,2.0
University-Hospitals-of-Leicester,2016,3.5,3.0,2.0,2.0,3.0,2.0
University-Hospitals-of-Leicester,2017,4.3,4.0,4.0,4.0,3.8,3.6
University-Hospitals-of-Leicester,2018,3.0,2.5,2.8,3.2,3.2,2.2
University-Hospitals-of-Leicester,2019,3.3,2.8,3.5,3.0,2.8,3.0
University-Hospitals-of-Leicester,2020,4.1,4.2,4.4,4.4,4.2,4.0
University-Hospitals-of-Leicester,2021,3.6,2.6,3.8,3.2,2.0,3.0
University-of-Bath,2010,5.0,5.0,,5.0,5.0,5.0
University-of-Bath,2011,1.0,1.0,,1.0,1.0,1.0
University-of-Bath,2012,4.0,4.0,3.0,4.0,4.0,4.0
University-of-Bath,2013,2.5,2.5,3.0,3.0,3.0,2.0
University-of-Bath,2014,3.7,3.6,3.4,3.4,3.3,2.8
University-of-Bath,2015,3.4,3.5,3.7,2.8,2.9,2.9
University-of-Bath,2016,4.2,3.8,4.2,3.6,3.6,3.4
University-of-Bath,2017,4.0,4.0,3.6,3.5,3.5,3.1
University-of-Bath,2018,4.0,4.1,3.7,3.2,3.5,3.3
University-of-Bath,2019,3.9,3.9,3.6,3.2,3.2,3.3
University-of-Bath,2020,4.4,4.1,4.3,3.7,3.8,3.7
University-of-Bath,2021,4.4,4.3,4.1,3.7,3.5,3.9
University-of-Birmingham,2010,4.0,4.0,,4.0,4.5,4.0
University-of-Birmingham,2011,3.7,4.0,,3.7,3.0,3.7
University-of-Birmingham,2012,4.5,4.2,4.0,4.2,3.8,3.5
University-of-Birmingham,2013,4.0,4.2,4.5,3.5,3.8,3.5
University-of-Birmingham,2014,4.3,3.4,4.1,3.6,3.6,3.1
University-of-Birmingham,2015,3.7,4.0,3.6,3.2,3.4,3.1
University-of-Birmingham,2016,4.0,3.9,3.7,3.5,3.6,3.6
University-of-Birmingham,2017,4.1,3.8,4.0,3.5,3.6,3.4
University-of-Birmingham,2018,4.1,3.8,3.7,3.4,3.5,3.3
University-of-Birmingham,2019,4.1,4.0,3.9,3.4,3.3,3.5
University-of-Birmingham,2020,4.2,4.1,3.9,3.8,3.7,3.6
University-of-Birmingham,2021,4.2,4.0,3.9,3.7,3.7,3.5
University-of-Bradford,2011,3.0,3.0,,3.0,2.0,2.0
University-of-Bradford,2013,5.0,5.0,5.0,4.0,3.0,5.0
University-of-Bradford,2014,4.0,5.0,3.0,3.0,4.0,3.0
University-of-Bradford,2015,3.4,2.8,3.2,3.8,3.0,4.0
University-of-Bradford,2016,3.5,3.1,3.1,2.9,3.0,2.1
University-of-Bradford,2017,3.8,4.0,4.2,3.4,4.2,2.8
University-of-Bradford,2018,4.1,3.6,3.9,3.6,3.8,3.4
University-of-Bradford,2019,4.0,3.3,3.4,2.8,3.7,2.9
University-of-Bradford,2020,4.0,3.7,4.0,3.7,3.7,3.7
University-of-Bradford,2021,4.6,4.3,4.5,4.1,4.0,4.0
University-of-Bristol,2009,4.0,4.0,,4.0,4.0,4.0
University-of-Bristol,2010,5.0,5.0,,3.0,5.0,4.0
University-of-Bristol,2011,2.0,3.0,,1.0,2.0,1.0
University-of-Bristol,2012,4.0,3.7,5.0,3.3,3.0,3.3
University-of-Bristol,2013,4.5,3.5,3.5,3.5,4.0,2.5
University-of-Bristol,2014,4.4,4.3,4.2,3.8,4.1,3.5
University-of-Bristol,2015,4.0,4.1,4.0,3.8,4.1,3.3
University-of-Bristol,2016,4.3,4.2,4.4,3.7,3.3,3.9
University-of-Bristol,2017,3.8,4.0,3.9,3.4,3.4,3.1
University-of-Bristol,2018,4.2,3.9,4.0,3.5,3.1,3.2
University-of-Bristol,2019,4.2,4.1,4.0,3.7,3.5,3.5
University-of-Bristol,2020,4.4,4.1,4.2,3.9,3.5,3.6
University-of-Bristol,2021,4.3,4.1,4.2,3.9,3.6,3.8
University-of-Cambridge,2008,5.0,5.0,,3.0,4.0,4.0
University-of-Cambridge,2009,4.3,4.7,,3.0,3.3,3.3
University-of-Cambridge,2010,3.7,4.4,,3.6,3.3,3.0
University-of-Cambridge,2011,3.4,3.9,,3.6,3.4,3.1
University-of-Cambridge,2012,4.3,3.6,4.1,3.7,3.3,3.3
University-of-Cambridge,2013,4.4,4.1,4.4,4.0,3.5,3.6
University-of-Cambridge,2014,4.5,4.1,4.6,3.9,3.4,3.7
University-of-Cambridge,2015,4.1,3.6,4.2,3.8,3.0,3.3
University-of-Cambridge,2016,4.1,3.6,4.0,3.8,3.2,3.4
University-of-Cambridge,2017,4.2,3.7,4.1,3.9,3.1,3.5
University-of-Cambridge,2018,4.1,3.7,3.9,3.7,3.2,3.5
University-of-Cambridge,2019,4.2,3.7,4.2,3.9,3.4,3.5
University-of-Cambridge,2020,4.4,3.7,4.1,4.1,3.4,3.6
University-of-Cambridge,2021,4.3,3.8,4.1,4.0,3.2,3.6
University-of-Durham,2010,1.0,2.0,,2.0,2.0,1.0
University-of-Durham,2011,4.3,4.3,,4.0,3.7,2.7
University-of-Durham,2012,3.3,4.0,3.0,3.0,3.3,2.7
University-of-Durham,2013,3.5,3.2,3.2,2.5,3.0,2.2
University-of-Durham,2014,4.2,3.8,4.0,4.0,4.0,3.8
University-of-Durham,2015,4.7,4.1,3.9,4.0,3.7,3.4
University-of-Durham,2016,4.1,4.0,4.2,4.4,3.1,4.2
University-of-Durham,2017,3.8,3.8,3.2,2.9,3.4,2.9
University-of-Durham,2018,3.9,4.1,3.5,3.8,3.8,3.4
University-of-Durham,2019,4.4,4.1,4.0,4.1,3.9,3.6
University-of-Durham,2020,4.3,4.4,3.8,3.8,3.5,3.6
University-of-Durham,2021,4.4,3.7,4.0,3.4,3.4,3.6
University-of-Edinburgh,2008,2.0,3.0,,2.0,1.0,1.0
University-of-Edinburgh,2009,4.0,5.0,,3.0,3.0,4.0
University-of-Edinburgh,2010,4.2,5.0,,4.0,4.0,4.0
University-of-Edinburgh,2011,3.5,3.5,,3.0,3.5,2.5
University-of-Edinburgh,2012,4.1,4.1,4.2,2.9,3.4,3.7
University-of-Edinburgh,2013,3.9,3.4,3.6,3.6,3.6,2.8
University-of-Edinburgh,2014,3.9,3.9,3.8,3.4,3.6,3.1
University-of-Edinburgh,2015,4.1,4.1,4.1,3.8,3.9,3.7
University-of-Edinburgh,2016,4.2,4.1,4.3,3.8,3.3,3.4
University-of-Edinburgh,2017,3.9,3.9,4.0,3.4,3.4,3.4
University-of-Edinburgh,2018,4.1,4.0,3.9,3.4,3.3,3.5
University-of-Edinburgh,2019,4.1,3.9,4.0,3.6,3.6,3.4
University-of-Edinburgh,2020,4.2,3.9,3.9,3.6,3.6,3.6
University-of-Edinburgh,2021,4.2,4.0,4.1,3.7,3.6,3.7
University-of-Glasgow,2008,4.0,3.0,,3.0,3.0,1.0
University-of-Glasgow,2010,4.5,5.0,,3.0,3.0,4.0
University-of-Glasgow,2012,2.5,2.5,1.5,2.0,1.0,1.5
University-of-Glasgow,2013,4.5,4.0,4.5,4.2,3.0,4.0
University-of-Glasgow,2014,3.6,3.4,3.5,2.9,3.2,3.2
University-of-Glasgow,2015,3.5,3.3,3.8,3.2,3.3,3.0
University-of-Glasgow,2016,4.4,4.2,4.4,3.7,3.8,4.2
University-of-Glasgow,2017,3.9,4.1,3.7,3.3,3.4,3.4
University-of-Glasgow,2018,3.9,4.0,3.6,3.4,3.4,3.1
University-of-Glasgow,2019,4.2,3.8,3.9,3.7,3.7,3.7
University-of-Glasgow,2020,4.5,4.1,4.2,3.8,3.7,4.0
University-of-Glasgow,2021,4.2,4.0,4.0,3.6,3.6,3.7
University-of-Huddersfield,2014,4.8,5.0,5.0,4.5,5.0,4.0
University-of-Huddersfield,2015,3.4,4.0,3.2,2.8,3.2,3.5
University-of-Huddersfield,2016,3.6,3.9,3.7,3.3,3.4,2.3
University-of-Huddersfield,2017,3.9,4.0,3.8,3.6,3.4,3.4
University-of-Huddersfield,2018,3.9,4.0,4.0,3.9,3.7,3.8
University-of-Huddersfield,2019,4.2,3.9,4.0,3.4,3.8,3.8
University-of-Huddersfield,2020,4.5,4.2,4.5,4.3,4.2,3.9
University-of-Huddersfield,2021,4.2,3.7,3.9,3.6,3.8,3.6
University-of-Hull,2013,4.0,4.0,4.3,4.0,4.7,3.7
University-of-Hull,2014,5.0,5.0,5.0,3.0,5.0,5.0
University-of-Hull,2015,4.4,4.0,3.8,4.0,4.2,3.6
University-of-Hull,2016,4.3,3.8,4.0,3.0,3.4,3.4
University-of-Hull,2017,3.1,3.5,3.0,3.3,3.5,2.4
University-of-Hull,2018,3.2,3.5,3.4,2.9,3.2,2.8
University-of-Hull,2019,3.9,3.9,3.8,3.2,3.2,3.4
University-of-Hull,2020,4.2,3.8,3.6,3.5,3.9,3.2
University-of-Hull,2021,4.4,4.5,4.4,3.6,4.2,3.9
University-of-Leeds,2008,3.0,4.0,,3.0,3.0,3.0
University-of-Leeds,2010,4.0,4.0,,3.0,3.0,3.0
University-of-Leeds,2011,3.0,3.7,,2.0,2.7,1.7
University-of-Leeds,2012,3.4,2.9,3.0,3.0,2.7,2.6
University-of-Leeds,2013,4.0,4.7,4.3,3.0,4.0,3.7
University-of-Leeds,2014,3.8,3.9,3.6,3.2,3.4,3.0
University-of-Leeds,2015,4.0,4.0,4.1,3.4,3.4,3.7
University-of-Leeds,2016,4.2,4.1,3.9,3.4,3.6,3.6
University-of-Leeds,2017,4.2,3.8,4.0,3.9,3.5,3.6
University-of-Leeds,2018,4.2,4.2,4.3,3.4,3.2,3.5
University-of-Leeds,2019,4.2,4.3,4.1,3.9,3.9,3.6
University-of-Leeds,2020,4.5,4.2,4.3,4.0,3.8,4.0
University-of-Leeds,2021,4.2,3.9,4.0,3.8,3.7,3.7
University-of-Leicester,2011,4.5,4.0,,4.0,4.5,4.0
University-of-Leicester,2013,4.0,4.7,3.7,3.3,3.0,2.7
University-of-Leicester,2014,3.5,3.6,3.6,2.9,3.3,2.9
University-of-Leicester,2015,3.4,4.1,3.5,2.2,2.8,2.4
University-of-Leicester,2016,4.0,3.9,4.1,3.4,3.4,3.9
University-of-Leicester,2017,3.7,4.1,3.5,2.8,3.1,2.8
University-of-Leicester,2018,4.3,4.2,4.5,3.5,3.8,3.7
University-of-Leicester,2019,4.2,4.2,4.1,3.5,3.6,3.6
University-of-Leicester,2020,4.0,4.0,3.9,3.7,3.7,3.2
University-of-Leicester,2021,3.3,3.2,2.9,2.8,2.4,2.1
University-of-Liverpool,2010,4.0,4.0,,2.0,4.0,2.0
University-of-Liverpool,2011,3.0,2.5,,2.5,4.0,2.5
University-of-Liverpool,2012,3.8,3.5,3.8,3.0,3.0,3.5
University-of-Liverpool,2013,4.0,3.7,4.0,3.7,3.7,3.3
University-of-Liverpool,2014,4.6,4.3,4.7,4.2,4.0,3.9
University-of-Liverpool,2015,4.0,4.0,4.0,3.7,3.8,3.0
University-of-Liverpool,2016,3.5,3.6,3.6,2.9,2.7,3.2
University-of-Liverpool,2017,4.0,3.6,4.2,3.6,3.5,3.4
University-of-Liverpool,2018,3.4,3.3,3.5,3.4,3.4,3.0
University-of-Liverpool,2019,3.9,3.8,3.6,3.5,3.8,3.3
University-of-Liverpool,2020,4.3,4.1,4.2,3.4,3.6,3.6
University-of-Liverpool,2021,4.3,4.1,3.9,3.7,3.5,3.5
University-of-Manchester,2008,3.5,3.5,,2.0,2.5,2.5
University-of-Manchester,2010,3.0,4.0,,2.0,3.0,3.0
University-of-Manchester,2011,3.8,4.0,,3.0,3.6,3.2
University-of-Manchester,2012,3.8,3.8,3.9,3.4,3.2,3.2
University-of-Manchester,2013,4.0,4.1,3.7,3.1,3.0,3.1
University-of-Manchester,2014,3.2,3.7,3.2,2.8,3.0,2.8
University-of-Manchester,2015,4.1,3.8,3.8,3.2,3.2,3.1
University-of-Manchester,2016,4.1,3.7,3.8,3.6,3.7,3.3
University-of-Manchester,2017,4.1,4.1,4.0,3.7,3.4,3.5
University-of-Manchester,2018,4.2,4.0,3.9,3.7,3.6,3.6
University-of-Manchester,2019,4.1,3.9,3.7,3.6,3.5,3.3
University-of-Manchester,2020,4.3,4.1,4.0,3.7,3.6,3.4
University-of-Manchester,2021,4.3,4.2,4.1,4.0,3.8,3.7
University-of-Michigan,2008,4.0,4.2,,3.6,3.4,3.6
University-of-Michigan,2009,3.9,4.0,,3.2,3.4,3.3
University-of-Michigan,2010,3.8,3.8,,3.2,3.5,3.4
University-of-Michigan,2011,3.8,3.8,,3.5,3.6,3.6
University-of-Michigan,2012,4.0,4.0,3.8,3.8,3.6,3.5
University-of-Michigan,2013,4.1,3.9,4.0,3.5,3.6,3.5
University-of-Michigan,2014,4.2,4.0,4.0,3.7,3.7,3.6
University-of-Michigan,2015,4.2,4.0,4.0,3.7,3.7,3.6
University-of-Michigan,2016,4.2,3.9,4.1,3.7,3.7,3.7
University-of-Michigan,2017,4.3,4.0,4.2,3.9,4.0,3.8
University-of-Michigan,2018,4.4,4.1,4.2,3.9,4.0,3.7
University-of-Michigan,2019,4.4,4.1,4.2,3.9,3.9,3.9
University-of-Michigan,2020,4.4,4.0,4.1,3.9,3.9,3.8
University-of-Michigan,2021,4.4,4.0,4.2,4.0,4.0,3.9
University-of-Newcastle-UK,2009,3.0,1.0,,3.0,3.0,1.0
University-of-Newcastle-UK,2010,4.0,3.0,,3.0,4.0,3.0
University-of-Newcastle-UK,2011,4.0,5.0,,2.0,3.0,4.0
University-of-Newcastle-UK,2012,5.0,4.3,4.5,4.7,4.7,5.0
University-of-Newcastle-UK,2013,3.8,3.8,3.4,2.8,3.6,3.0
University-of-Newcastle-UK,2014,3.9,3.9,3.8,3.2,3.4,3.2
University-of-Newcastle-UK,2015,3.6,3.9,3.8,3.2,3.0,2.9
University-of-Newcastle-UK,2016,4.1,3.7,3.7,3.5,3.5,3.1
University-of-Newcastle-UK,2017,4.0,3.9,4.1,3.7,3.2,3.4
University-of-Newcastle-UK,2018,4.0,3.7,3.8,3.3,3.4,3.3
University-of-Newcastle-UK,2019,4.3,3.9,4.0,3.4,3.5,3.3
University-of-Newcastle-UK,2020,4.3,4.0,4.0,3.7,3.5,3.8
University-of-Newcastle-UK,2021,4.3,4.2,3.9,3.5,3.5,3.7
University-of-Nottingham,2008,4.0,4.0,,5.0,4.0,3.0
University-of-Nottingham,2010,4.0,3.0,,3.0,2.3,3.7
University-of-Nottingham,2011,2.0,2.0,,3.0,4.0,4.0
University-of-Nottingham,2012,4.0,3.0,4.3,4.0,3.5,3.2
University-of-Nottingham,2013,3.4,3.7,3.6,2.8,2.8,2.9
University-of-Nottingham,2014,3.8,3.6,4.2,3.8,3.6,3.6
University-of-Nottingham,2015,4.0,4.2,4.1,3.6,3.8,3.9
University-of-Nottingham,2016,3.6,3.7,3.2,3.3,3.5,2.9
University-of-Nottingham,2017,4.0,3.9,3.8,3.6,3.3,3.2
University-of-Nottingham,2018,3.8,3.6,3.6,3.3,3.3,3.2
University-of-Nottingham,2019,4.1,4.0,4.0,3.6,3.5,3.7
University-of-Nottingham,2020,4.1,3.8,3.9,3.7,3.7,3.5
University-of-Nottingham,2021,4.2,4.0,4.0,3.8,3.6,3.6
University-of-Reading,2009,1.0,4.0,,1.0,2.0,1.0
University-of-Reading,2010,5.0,4.0,,3.0,3.0,5.0
University-of-Reading,2011,3.0,3.0,,3.0,3.0,3.0
University-of-Reading,2012,3.5,4.5,3.0,2.5,2.5,2.0
University-of-Reading,2014,4.0,5.0,5.0,4.5,4.5,4.5
University-of-Reading,2015,3.9,4.0,3.8,2.2,3.3,3.7
University-of-Reading,2016,3.6,4.6,3.6,3.0,3.6,3.1
University-of-Reading,2017,3.4,3.4,3.2,2.6,3.1,2.9
University-of-Reading,2018,4.0,4.1,4.0,3.4,3.4,3.2
University-of-Reading,2019,3.6,3.7,3.6,3.1,3.1,2.7
University-of-Reading,2020,4.2,4.6,4.3,3.5,3.1,3.9
University-of-Reading,2021,4.2,4.2,4.3,3.5,3.6,3.5
University-of-Sheffield,2008,5.0,5.0,,3.0,4.0,5.0
University-of-Sheffield,2010,4.0,5.0,,3.0,4.0,3.0
University-of-Sheffield,2011,4.0,5.0,,3.0,3.0,3.0
University-of-Sheffield,2012,5.0,5.0,4.5,3.5,4.5,4.0
University-of-Sheffield,2013,4.5,4.6,4.4,4.2,4.2,4.8
University-of-Sheffield,2014,4.1,4.2,3.8,3.2,3.3,3.1
University-of-Sheffield,2015,4.1,3.9,4.2,3.4,3.0,3.5
University-of-Sheffield,2016,4.4,4.1,4.3,4.1,3.7,3.9
University-of-Sheffield,2017,4.3,4.0,4.1,3.5,3.7,3.4
University-of-Sheffield,2018,4.3,4.3,4.2,3.6,3.9,3.6
University-of-Sheffield,2019,4.4,4.2,4.4,3.9,3.8,4.0
University-of-Sheffield,2020,4.4,4.3,4.3,4.0,3.8,3.9
University-of-Sheffield,2021,4.4,4.2,4.2,3.8,3.7,3.8
University-of-Southampton,2010,4.0,4.5,,4.0,4.0,3.5
University-of-Southampton,2011,5.0,4.5,,5.0,5.0,4.5
University-of-Southampton,2013,3.7,4.7,4.0,3.7,3.0,3.0
University-of-Southampton,2014,3.3,3.2,3.6,3.0,3.2,3.0
University-of-Southampton,2015,4.3,4.0,3.8,3.8,3.7,3.5
University-of-Southampton,2016,4.2,3.9,3.9,3.4,3.5,3.4
University-of-Southampton,2017,4.2,3.6,4.0,3.7,3.3,3.6
University-of-Southampton,2018,3.9,4.2,3.5,3.3,3.4,3.2
University-of-Southampton,2019,4.3,3.9,3.9,3.6,3.6,3.5
University-of-Southampton,2020,4.2,3.9,3.9,3.9,3.8,3.6
University-of-Southampton,2021,4.2,4.1,3.9,3.9,3.7,3.8
University-of-Strathclyde,2011,4.0,5.0,,2.0,2.0,3.0
University-of-Strathclyde,2012,3.0,2.5,2.5,3.0,3.0,2.0
University-of-Strathclyde,2013,4.3,3.3,4.0,3.7,3.3,3.5
University-of-Strathclyde,2014,4.7,4.5,4.5,4.5,3.0,4.0
University-of-Strathclyde,2015,4.2,3.6,3.9,3.5,3.3,3.0
University-of-Strathclyde,2016,3.2,3.7,3.9,3.6,2.9,2.9
University-of-Strathclyde,2017,4.2,3.9,4.0,3.8,3.6,3.6
University-of-Strathclyde,2018,4.2,3.8,4.0,4.0,3.8,3.7
University-of-Strathclyde,2019,4.3,3.8,4.2,3.9,3.5,3.8
University-of-Strathclyde,2020,4.6,4.2,4.4,4.2,4.0,4.2
University-of-Strathclyde,2021,4.4,4.0,4.2,3.8,3.6,3.7
University-of-Warwick,2008,5.0,3.0,,4.0,4.0,5.0
University-of-Warwick,2009,5.0,5.0,,3.0,3.0,5.0
University-of-Warwick,2010,2.5,3.0,,2.5,3.0,2.5
University-of-Warwick,2011,4.0,4.0,,5.0,3.0,5.0
University-of-Warwick,2012,3.6,3.3,2.8,3.1,3.0,3.2
University-of-Warwick,2013,4.6,4.5,4.2,3.8,3.2,3.8
University-of-Warwick,2014,4.1,3.8,3.7,3.7,3.8,3.3
University-of-Warwick,2015,3.9,3.5,3.0,3.2,3.3,2.9
University-of-Warwick,2016,4.1,4.0,3.9,3.8,3.6,3.4
University-of-Warwick,2017,4.0,4.0,3.8,3.7,3.5,3.2
University-of-Warwick,2018,4.3,3.9,4.3,4.1,3.7,4.0
University-of-Warwick,2019,4.0,3.7,3.9,3.9,3.6,3.4
University-of-Warwick,2020,4.2,4.1,3.9,3.8,3.7,3.6
University-of-Warwick,2021,4.3,4.1,4.2,3.9,3.8,3.8
University-of-York,2011,4.0,4.0,,3.0,2.0,4.0
University-of-York,2012,3.0,4.0,4.0,2.5,3.0,2.5
University-of-York,2013,4.0,2.0,1.0,2.0,2.0,2.0
University-of-York,2014,4.7,4.7,4.0,3.7,3.7,4.3
University-of-York,2015,4.2,4.0,4.3,4.3,4.3,4.0
University-of-York,2016,4.1,4.3,4.4,3.1,3.6,4.1
University-of-York,2017,3.8,4.1,3.6,3.1,3.1,3.2
University-of-York,2018,4.2,3.7,4.3,3.6,3.5,3.9
University-of-York,2019,4.3,4.6,4.3,3.3,4.0,3.8
University-of-York,2020,4.5,4.2,4.2,4.0,3.8,4.1
University-of-York,2021,4.6,4.4,4.3,3.8,3.5,4.0
University-of-the-Arts-London,2009,3.0,4.0,,2.0,4.0,1.0
University-of-the-Arts-London,2010,3.0,3.0,,3.0,3.0,3.0
University-of-the-Arts-London,2014,3.8,4.2,4.2,3.2,3.0,2.5
University-of-the-Arts-London,2015,3.4,4.2,3.0,3.2,3.2,2.6
University-of-the-Arts-London,2016,3.2,3.2,2.3,2.7,2.7,2.3
University-of-the-Arts-London,2017,3.8,3.9,3.8,3.1,3.5,3.4
University-of-the-Arts-London,2018,3.8,3.6,3.7,3.6,3.5,3.0
University-of-the-Arts-London,2019,3.4,3.4,3.5,3.0,3.3,3.1
University-of-the-Arts-London,2020,3.4,3.8,3.5,3.2,3.6,2.7
University-of-the-Arts-London,2021,3.7,4.0,3.6,3.5,3.4,3.5
University-of-the-West-of-England,2012,4.5,3.5,3.5,4.0,3.5,3.5
University-of-the-West-of-England,2013,4.0,,,,,
University-of-the-West-of-England,2014,3.1,3.8,3.4,3.5,3.4,3.1
University-of-the-West-of-England,2015,4.7,5.0,4.3,3.7,3.7,4.0
University-of-the-West-of-England,2016,3.5,3.5,3.4,3.5,3.6,3.2
University-of-the-West-of-England,2017,4.0,4.2,3.9,3.5,3.5,3.4
University-of-the-West-of-England,2018,4.0,4.2,4.2,3.4,3.3,3.5
University-of-the-West-of-England,2019,4.1,3.9,3.8,3.2,3.5,3.2
University-of-the-West-of-England,2020,4.1,4.1,4.0,3.7,3.9,4.0
University-of-the-West-of-England,2021,4.2,4.2,4.0,3.7,4.0,3.7
VMware,2008,3.5,4.5,,4.5,3.5,3.0
VMware,2012,5.0,5.0,5.0,4.0,4.0,5.0
VMware,2013,4.0,1.5,3.5,4.0,3.5,3.0
VMware,2014,2.8,3.6,2.6,2.6,3.6,2.0
VMware,2015,3.4,3.4,3.2,3.4,3.9,2.9
VMware,2016,3.3,3.1,3.0,3.2,3.6,3.0
VMware,2017,3.9,3.8,3.8,3.4,4.0,3.5
VMware,2018,4.2,4.1,4.0,3.9,4.5,4.0
VMware,2019,4.8,4.4,4.8,4.6,4.5,4.5
VMware,2020,4.3,4.2,4.3,4.1,4.7,3.9
VMware,2021,4.4,3.9,4.2,4.2,4.5,4.0
Valuation-Office-Agency,2011,4.0,4.0,,3.0,3.0,4.0
Valuation-Office-Agency,2015,2.8,3.2,2.8,2.2,2.2,2.0
Valuation-Office-Agency,2016,2.6,3.5,2.8,2.8,3.3,2.0
Valuation-Office-Agency,2017,2.4,3.0,2.8,2.4,2.6,2.2
Valuation-Office-Agency,2018,3.2,3.5,2.8,3.5,3.0,3.2
Valuation-Office-Agency,2019,2.4,3.1,2.6,2.6,2.4,1.4
Valuation-Office-Agency,2020,3.6,4.4,3.3,3.7,3.6,2.7
Valuation-Office-Agency,2021,3.5,4.2,3.7,3.2,3.2,2.9
Veolia,2014,3.5,2.5,1.0,1.5,1.0,1.0
Veolia,2015,1.7,3.0,2.0,1.7,3.3,1.7
Veolia,2016,3.1,3.1,3.1,2.5,3.0,2.9
Veolia,2017,2.4,2.4,2.6,2.4,2.1,2.4
Veolia,2018,2.9,2.8,2.8,2.9,2.9,2.5
Veolia,2019,3.4,3.0,3.0,3.0,3.2,2.7
Veolia,2020,3.4,3.1,3.2,2.9,3.3,2.6
Veolia,2021,3.5,3.4,3.1,3.2,3.4,2.8
Vets-Now,2014,5.0,4.4,4.8,5.0,4.0,4.8
Vets-Now,2016,2.2,2.2,2.8,2.2,1.8,2.4
Vets-Now,2017,5.0,4.8,4.8,4.5,4.3,4.8
Vets-Now,2018,4.1,3.4,4.1,3.9,3.4,3.9
Vets-Now,2019,4.5,4.0,4.7,4.0,4.0,4.3
Vets-Now,2020,3.7,2.9,3.5,3.5,3.1,3.1
Vets-Now,2021,3.9,3.0,3.8,3.8,4.2,4.0
Vets4Pets,2014,3.0,1.0,3.0,2.0,2.0,1.0
Vets4Pets,2015,2.5,4.0,2.7,1.3,2.7,1.3
Vets4Pets,2016,2.9,2.6,2.6,2.3,2.1,2.6
Vets4Pets,2017,3.6,3.7,3.7,3.7,3.2,3.4
Vets4Pets,2018,2.5,2.2,2.6,2.5,2.1,2.1
Vets4Pets,2019,3.8,3.4,3.6,3.5,3.3,3.4
Vets4Pets,2020,3.0,2.7,2.5,2.2,2.7,2.2
Vets4Pets,2021,3.7,3.0,3.4,3.3,3.0,3.0
Virgin-Active,2011,3.0,3.0,,2.0,3.5,3.0
Virgin-Active,2012,2.5,2.0,3.5,3.0,2.0,3.5
Virgin-Active,2013,3.3,2.4,3.6,3.3,3.0,2.1
Virgin-Active,2014,3.1,2.9,3.4,3.0,2.8,2.7
Virgin-Active,2015,2.0,2.0,2.2,2.3,2.0,1.8
Virgin-Active,2016,3.1,2.7,3.0,3.1,2.9,2.6
Virgin-Active,2017,3.5,3.1,3.5,3.3,3.3,3.2
Virgin-Active,2018,3.7,3.4,3.9,3.4,3.4,3.4
Virgin-Active,2019,3.3,2.9,3.3,3.1,3.0,2.9
Virgin-Active,2020,3.3,3.1,3.3,3.0,3.1,2.9
Virgin-Active,2021,3.6,3.3,3.5,3.1,3.4,3.2
Virgin-Media,2008,3.0,4.0,,2.0,3.7,2.7
Virgin-Media,2009,4.0,3.0,,4.0,2.0,4.0
Virgin-Media,2010,4.0,4.0,,2.8,4.0,2.8
Virgin-Media,2011,3.5,4.1,,2.6,2.9,2.6
Virgin-Media,2012,3.2,2.9,2.9,2.8,3.5,2.5
Virgin-Media,2013,3.7,3.9,3.4,3.3,4.1,3.0
Virgin-Media,2014,3.3,3.5,3.4,3.1,3.7,2.4
Virgin-Media,2015,3.4,3.4,3.5,3.1,3.5,2.9
Virgin-Media,2016,3.3,3.2,3.4,3.0,3.5,2.8
Virgin-Media,2017,3.3,3.2,3.3,3.0,3.6,2.7
Virgin-Media,2018,3.1,3.2,3.1,2.8,3.6,2.6
Virgin-Media,2019,3.3,3.2,3.2,2.9,3.7,2.7
Virgin-Media,2020,3.7,3.5,3.6,3.4,3.9,3.3
Virgin-Media,2021,3.7,3.5,3.6,3.4,3.8,3.3
Vodafone,2008,2.6,2.7,,2.9,3.2,2.4
Vodafone,2009,2.9,3.1,,2.7,2.5,2.5
Vodafone,2010,3.1,3.6,,3.0,3.1,2.9
Vodafone,2011,3.1,3.1,,3.1,3.2,2.8
Vodafone,2012,3.8,3.3,3.8,3.3,3.5,3.2
Vodafone,2013,3.3,3.1,3.4,3.0,3.3,2.8
Vodafone,2014,3.3,3.1,3.4,3.1,3.5,2.8
Vodafone,2015,3.5,3.2,3.4,3.1,3.3,2.8
Vodafone,2016,3.6,3.3,3.6,3.3,3.5,3.0
Vodafone,2017,3.5,3.3,3.5,3.3,3.5,3.0
Vodafone,2018,3.8,3.4,3.7,3.5,3.6,3.2
Vodafone,2019,3.7,3.6,3.7,3.5,3.6,3.2
Vodafone,2020,3.9,3.6,3.8,3.6,3.7,3.3
Vodafone,2021,3.9,3.7,3.9,3.6,3.7,3.3
WHSmith,2008,3.0,3.0,,2.0,2.0,3.0
WHSmith,2009,4.0,2.0,,3.0,3.0,4.0
WHSmith,2010,2.6,3.0,,2.6,2.0,2.6
WHSmith,2011,2.5,2.5,,2.0,2.5,2.0
WHSmith,2012,4.2,3.8,3.0,3.5,3.8,3.5
WHSmith,2013,2.8,2.5,2.1,2.6,2.2,2.5
WHSmith,2014,2.5,3.0,2.7,2.4,2.0,2.7
